image_path,class,file_name
data\raw\Late_blight\d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG,Late_blight,d8580222-d6c2-4519-94f2-f59c2d613d8b___RS_LB 4158.JPG
data\raw\Fungi\1692334247642.jpg,Fungi,1692334247642.jpg
data\raw\Bacteria\20230816_141230.jpg,Bacteria,20230816_141230.jpg
data\raw\Fungi\IMG_4799.JPG,Fungi,IMG_4799.JPG
data\raw\Bacteria\IMG_0923.JPG,Bacteria,IMG_0923.JPG
data\raw\Healthy\b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL 4175.JPG,Healthy,b0fe9fe9-52e7-40e4-b4c0-769f1a0c7fb9___RS_HL 4175.JPG
data\raw\Early_blight\d435f2db-74fc-4b82-9dd8-9ffdc51650c6___RS_Early.B 9181.JPG,Early_blight,d435f2db-74fc-4b82-9dd8-9ffdc51650c6___RS_Early.B 9181.JPG
data\raw\Virus\IMG_8259.JPG,Virus,IMG_8259.JPG
data\raw\Early_blight\4d5d6c62-61d8-45a3-aada-3ee8bc44e1d5___RS_Early.B 6685.JPG,Early_blight,4d5d6c62-61d8-45a3-aada-3ee8bc44e1d5___RS_Early.B 6685.JPG
data\raw\Healthy\9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846.JPG,Healthy,9a6eb7c4-6b43-477a-89e0-69f62ef67991___RS_HL 1846.JPG
data\raw\Bacteria\IMG_1077.JPG,Bacteria,IMG_1077.JPG
data\raw\Fungi\20230802_111659166.jpg,Fungi,20230802_111659166.jpg
data\raw\Fungi\IMG_20230816_080308_1.jpg,Fungi,IMG_20230816_080308_1.jpg
data\raw\Late_blight\0eb28ea9-c9e4-4999-9de2-835682241e53___RS_LB 2708.JPG,Late_blight,0eb28ea9-c9e4-4999-9de2-835682241e53___RS_LB 2708.JPG
data\raw\Virus\20230816_114318.jpg,Virus,20230816_114318.jpg
data\raw\Virus\20230815_112423.jpg,Virus,20230815_112423.jpg
data\raw\Bacteria\IMG_1219.JPG,Bacteria,IMG_1219.JPG
data\raw\Virus\20230712_132819.jpg,Virus,20230712_132819.jpg
data\raw\Pest\IMG_8094.JPG,Pest,IMG_8094.JPG
data\raw\Late_blight\f477f5a9-90cf-416b-8a3d-782ea2365c9f___RS_LB 3884.JPG,Late_blight,f477f5a9-90cf-416b-8a3d-782ea2365c9f___RS_LB 3884.JPG
data\raw\Pest\IMG_20230816_134953.jpg,Pest,IMG_20230816_134953.jpg
data\raw\Phytopthora\20230802_130247.jpg,Phytopthora,20230802_130247.jpg
data\raw\Early_blight\0ed45bc2-c8cc-4d65-8f53-bdc10d78a7dc___RS_Early.B 8504.JPG,Early_blight,0ed45bc2-c8cc-4d65-8f53-bdc10d78a7dc___RS_Early.B 8504.JPG
data\raw\Pest\IMG_0303.JPG,Pest,IMG_0303.JPG
data\raw\Virus\IMG_0865.JPG,Virus,IMG_0865.JPG
data\raw\Fungi\IMG_20230816_121103.jpg,Fungi,IMG_20230816_121103.jpg
data\raw\Healthy\20230712_124019.jpg,Healthy,20230712_124019.jpg
data\raw\Phytopthora\IMG_9534 (1).JPG,Phytopthora,IMG_9534 (1).JPG
data\raw\Healthy\20230815_114115.jpg,Healthy,20230815_114115.jpg
data\raw\Bacteria\20230815_113527.jpg,Bacteria,20230815_113527.jpg
data\raw\Virus\IMG_0375.JPG,Virus,IMG_0375.JPG
data\raw\Late_blight\520c0e9a-1ba4-44fa-aa60-dcdf018a00b3___RS_LB 2850.JPG,Late_blight,520c0e9a-1ba4-44fa-aa60-dcdf018a00b3___RS_LB 2850.JPG
data\raw\Fungi\20230815_112259.jpg,Fungi,20230815_112259.jpg
data\raw\Late_blight\00695906-210d-4a9d-822e-986a17384115___RS_LB 4026.JPG,Late_blight,00695906-210d-4a9d-822e-986a17384115___RS_LB 4026.JPG
data\raw\Healthy\20230712_132255.jpg,Healthy,20230712_132255.jpg
data\raw\Pest\20230712_132924.jpg,Pest,20230712_132924.jpg
data\raw\Early_blight\0d2e2971-f1c9-4278-b35c-91dd8a22a64d___RS_Early.B 7581.JPG,Early_blight,0d2e2971-f1c9-4278-b35c-91dd8a22a64d___RS_Early.B 7581.JPG
data\raw\Fungi\IMG_9376.JPG,Fungi,IMG_9376.JPG
data\raw\Late_blight\d20fef22-7016-4115-9930-a66b32c718c6___RS_LB 4417.JPG,Late_blight,d20fef22-7016-4115-9930-a66b32c718c6___RS_LB 4417.JPG
data\raw\Bacteria\20230815_114050.jpg,Bacteria,20230815_114050.jpg
data\raw\Healthy\20230802_123641857.jpg,Healthy,20230802_123641857.jpg
data\raw\Bacteria\IMG_1245.JPG,Bacteria,IMG_1245.JPG
data\raw\Late_blight\bb3049f8-7377-4610-b13f-8daf6753bda7___RS_LB 4031.JPG,Late_blight,bb3049f8-7377-4610-b13f-8daf6753bda7___RS_LB 4031.JPG
data\raw\Late_blight\b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610.JPG,Late_blight,b22a71a5-31a9-40c5-a3df-313e52748a61___RS_LB 4610.JPG
data\raw\Early_blight\de8d212e-1bbf-41d7-b13b-29f0746223aa___RS_Early.B 8022.JPG,Early_blight,de8d212e-1bbf-41d7-b13b-29f0746223aa___RS_Early.B 8022.JPG
data\raw\Fungi\IMG_0316.JPG,Fungi,IMG_0316.JPG
data\raw\Early_blight\b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B 7620.JPG,Early_blight,b17bf28e-c272-4a24-9f45-7d3a343de49f___RS_Early.B 7620.JPG
data\raw\Fungi\20230802_111032.jpg,Fungi,20230802_111032.jpg
data\raw\Fungi\20230712_154301.jpg,Fungi,20230712_154301.jpg
data\raw\Virus\20230815_112639.jpg,Virus,20230815_112639.jpg
data\raw\Early_blight\b21bc878-7b63-481e-a6d1-7e972627210e___RS_Early.B 7656.JPG,Early_blight,b21bc878-7b63-481e-a6d1-7e972627210e___RS_Early.B 7656.JPG
data\raw\Pest\20230802_125914.jpg,Pest,20230802_125914.jpg
data\raw\Late_blight\c0a69909-e94c-4155-a008-20b5445c56d7___RS_LB 3909.JPG,Late_blight,c0a69909-e94c-4155-a008-20b5445c56d7___RS_LB 3909.JPG
data\raw\Late_blight\5f0801e0-b127-4596-9f82-eb36f8ee5c85___RS_LB 3852.JPG,Late_blight,5f0801e0-b127-4596-9f82-eb36f8ee5c85___RS_LB 3852.JPG
data\raw\Pest\IMG_8117.JPG,Pest,IMG_8117.JPG
data\raw\Late_blight\7c0ff85c-0a94-4ba3-9abf-010ba81a4780___RS_LB 4003.JPG,Late_blight,7c0ff85c-0a94-4ba3-9abf-010ba81a4780___RS_LB 4003.JPG
data\raw\Late_blight\1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG,Late_blight,1cd0b065-e637-4307-9e0a-9c20dc44cc59___RS_LB 4784.JPG
data\raw\Bacteria\IMG_0321.JPG,Bacteria,IMG_0321.JPG
data\raw\Healthy\IMG_0712.JPG,Healthy,IMG_0712.JPG
data\raw\Pest\20230802_125929.jpg,Pest,20230802_125929.jpg
data\raw\Pest\20230802_105208815.jpg,Pest,20230802_105208815.jpg
data\raw\Bacteria\20230816_142635.jpg,Bacteria,20230816_142635.jpg
data\raw\Bacteria\20230816_135615.jpg,Bacteria,20230816_135615.jpg
data\raw\Pest\1692334247335.jpg,Pest,1692334247335.jpg
data\raw\Fungi\IMG_20230816_115633~2.jpg,Fungi,IMG_20230816_115633~2.jpg
data\raw\Late_blight\72485a02-60b9-424a-ba1f-de8078b07176___RS_LB 3148.JPG,Late_blight,72485a02-60b9-424a-ba1f-de8078b07176___RS_LB 3148.JPG
data\raw\Virus\20230815_112652.jpg,Virus,20230815_112652.jpg
data\raw\Early_blight\fb8d862d-29c3-41ab-888d-cef47286ee9a___RS_Early.B 8975.JPG,Early_blight,fb8d862d-29c3-41ab-888d-cef47286ee9a___RS_Early.B 8975.JPG
data\raw\Late_blight\0e068694-63b7-4edf-a93d-f2e9f28efaa6___RS_LB 3923.JPG,Late_blight,0e068694-63b7-4edf-a93d-f2e9f28efaa6___RS_LB 3923.JPG
data\raw\Healthy\20230922_154132.jpg,Healthy,20230922_154132.jpg
data\raw\Early_blight\f7740cb1-3295-4022-ae6c-7ffeee775f6f___RS_Early.B 8991.JPG,Early_blight,f7740cb1-3295-4022-ae6c-7ffeee775f6f___RS_Early.B 8991.JPG
data\raw\Fungi\IMG_4758.JPG,Fungi,IMG_4758.JPG
data\raw\Phytopthora\20230816_122601.jpg,Phytopthora,20230816_122601.jpg
data\raw\Virus\20230815_114241.jpg,Virus,20230815_114241.jpg
data\raw\Late_blight\dce12e0f-6f9d-4c29-ad7a-5e8216b690e0___RS_LB 4721.JPG,Late_blight,dce12e0f-6f9d-4c29-ad7a-5e8216b690e0___RS_LB 4721.JPG
data\raw\Pest\IMG_0293.JPG,Pest,IMG_0293.JPG
data\raw\Early_blight\f813e04e-a4f1-4c7f-a56d-cf0829801acb___RS_Early.B 8836.JPG,Early_blight,f813e04e-a4f1-4c7f-a56d-cf0829801acb___RS_Early.B 8836.JPG
data\raw\Fungi\IMG_0277 (1).JPG,Fungi,IMG_0277 (1).JPG
data\raw\Pest\IMG_9552.JPG,Pest,IMG_9552.JPG
data\raw\Late_blight\b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG,Late_blight,b9939f3e-c71c-4653-acff-109a8266dddf___RS_LB 2787.JPG
data\raw\Fungi\20230802_112332586.jpg,Fungi,20230802_112332586.jpg
data\raw\Pest\20230802_120254590.jpg,Pest,20230802_120254590.jpg
data\raw\Fungi\IMG_0627.JPG,Fungi,IMG_0627.JPG
data\raw\Early_blight\ee8df9d4-1893-49a4-b2e9-aee2b1e85ca0___RS_Early.B 6926.JPG,Early_blight,ee8df9d4-1893-49a4-b2e9-aee2b1e85ca0___RS_Early.B 6926.JPG
data\raw\Early_blight\0a79700b-f834-41f5-ae51-6ceda6f67a48___RS_Early.B 8951.JPG,Early_blight,0a79700b-f834-41f5-ae51-6ceda6f67a48___RS_Early.B 8951.JPG
data\raw\Early_blight\bf972aad-9f3f-40c8-9fc7-fdcf57a94c6f___RS_Early.B 7151.JPG,Early_blight,bf972aad-9f3f-40c8-9fc7-fdcf57a94c6f___RS_Early.B 7151.JPG
data\raw\Early_blight\e12f2cbd-6ced-45c5-8d83-96e19b92bfdd___RS_Early.B 8367.JPG,Early_blight,e12f2cbd-6ced-45c5-8d83-96e19b92bfdd___RS_Early.B 8367.JPG
data\raw\Fungi\20230712_132136.jpg,Fungi,20230712_132136.jpg
data\raw\Pest\20230802_130247.jpg,Pest,20230802_130247.jpg
data\raw\Early_blight\4a7c680d-9c18-4065-a6e0-70cd2d0a3207___RS_Early.B 8107.JPG,Early_blight,4a7c680d-9c18-4065-a6e0-70cd2d0a3207___RS_Early.B 8107.JPG
data\raw\Bacteria\IMG_1100.JPG,Bacteria,IMG_1100.JPG
data\raw\Late_blight\600100de-8374-4ddd-a816-318235e27948___RS_LB 2895.JPG,Late_blight,600100de-8374-4ddd-a816-318235e27948___RS_LB 2895.JPG
data\raw\Late_blight\e9429874-1098-43af-bc38-0acc0b93f4f9___RS_LB 2682.JPG,Late_blight,e9429874-1098-43af-bc38-0acc0b93f4f9___RS_LB 2682.JPG
data\raw\Late_blight\5c1c57f6-6aff-4bba-892e-43ff02311c3f___RS_LB 4046.JPG,Late_blight,5c1c57f6-6aff-4bba-892e-43ff02311c3f___RS_LB 4046.JPG
data\raw\Fungi\1692334247043.jpg,Fungi,1692334247043.jpg
data\raw\Early_blight\d1184bb1-defe-44b3-aa71-d03fe11bf535___RS_Early.B 8787.JPG,Early_blight,d1184bb1-defe-44b3-aa71-d03fe11bf535___RS_Early.B 8787.JPG
data\raw\Virus\20230815_115129.jpg,Virus,20230815_115129.jpg
data\raw\Pest\IMG_8270.JPG,Pest,IMG_8270.JPG
data\raw\Fungi\IMG_4685.JPG,Fungi,IMG_4685.JPG
data\raw\Fungi\IMG_9454.JPG,Fungi,IMG_9454.JPG
data\raw\Healthy\a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414.JPG,Healthy,a1abff90-34e5-464d-b4d3-0c09f5924900___RS_HL 5414.JPG
data\raw\Late_blight\9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG,Late_blight,9e5a95bd-b8d0-455f-bc85-b51a2086c88b___RS_LB 5326.JPG
data\raw\Phytopthora\20230816_121945.jpg,Phytopthora,20230816_121945.jpg
data\raw\Late_blight\a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG,Late_blight,a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460.JPG
data\raw\Fungi\20230816_120937.jpg,Fungi,20230816_120937.jpg
data\raw\Fungi\IMG_9405.JPG,Fungi,IMG_9405.JPG
data\raw\Early_blight\8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B 7762.JPG,Early_blight,8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B 7762.JPG
data\raw\Late_blight\55987838-6174-4182-be76-78ddd50890fb___RS_LB 4714.JPG,Late_blight,55987838-6174-4182-be76-78ddd50890fb___RS_LB 4714.JPG
data\raw\Late_blight\c7853012-d4e6-4c0d-a14d-1220a0a6d3b1___RS_LB 3871.JPG,Late_blight,c7853012-d4e6-4c0d-a14d-1220a0a6d3b1___RS_LB 3871.JPG
data\raw\Virus\IMG_0275.JPG,Virus,IMG_0275.JPG
data\raw\Late_blight\4f249e3b-92a0-43e5-a70d-fe3045630437___RS_LB 3913.JPG,Late_blight,4f249e3b-92a0-43e5-a70d-fe3045630437___RS_LB 3913.JPG
data\raw\Bacteria\IMG_0944.JPG,Bacteria,IMG_0944.JPG
data\raw\Bacteria\20230816_135226.jpg,Bacteria,20230816_135226.jpg
data\raw\Pest\20230712_115700.jpg,Pest,20230712_115700.jpg
data\raw\Late_blight\b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291.JPG,Late_blight,b2492a9e-c038-48a7-8524-8f0aca7dc870___RS_LB 4291.JPG
data\raw\Late_blight\d7e7afff-cb91-4209-bf42-ce579f273cce___RS_LB 4468.JPG,Late_blight,d7e7afff-cb91-4209-bf42-ce579f273cce___RS_LB 4468.JPG
data\raw\Phytopthora\IMG_9536 (1).JPG,Phytopthora,IMG_9536 (1).JPG
data\raw\Virus\IMG_0282.JPG,Virus,IMG_0282.JPG
data\raw\Fungi\20230815_112230.jpg,Fungi,20230815_112230.jpg
data\raw\Late_blight\755c96cf-1bfa-4d35-9ad2-c04dba9f64c8___RS_LB 3262.JPG,Late_blight,755c96cf-1bfa-4d35-9ad2-c04dba9f64c8___RS_LB 3262.JPG
data\raw\Bacteria\20230816_141026.jpg,Bacteria,20230816_141026.jpg
data\raw\Early_blight\57c5fe0f-ce93-412a-a29e-a70a4aa23649___RS_Early.B 6818.JPG,Early_blight,57c5fe0f-ce93-412a-a29e-a70a4aa23649___RS_Early.B 6818.JPG
data\raw\Early_blight\8fcea4b7-97df-428e-a0ac-635108307e88___RS_Early.B 9229.JPG,Early_blight,8fcea4b7-97df-428e-a0ac-635108307e88___RS_Early.B 9229.JPG
data\raw\Bacteria\IMG_0950.JPG,Bacteria,IMG_0950.JPG
data\raw\Virus\IMG_1098.JPG,Virus,IMG_1098.JPG
data\raw\Early_blight\61d53ca2-a8e2-4e5d-b8cd-3f9608b74fc1___RS_Early.B 6746.JPG,Early_blight,61d53ca2-a8e2-4e5d-b8cd-3f9608b74fc1___RS_Early.B 6746.JPG
data\raw\Nematode\IMG_20230815_145142.jpg,Nematode,IMG_20230815_145142.jpg
data\raw\Early_blight\1d2ec63e-acfb-4a80-ba21-853a724fff4a___RS_Early.B 8083.JPG,Early_blight,1d2ec63e-acfb-4a80-ba21-853a724fff4a___RS_Early.B 8083.JPG
data\raw\Fungi\20230802_124804236.jpg,Fungi,20230802_124804236.jpg
data\raw\Early_blight\fba7a41d-25df-4a1c-93d1-98d62e3376e0___RS_Early.B 8207.JPG,Early_blight,fba7a41d-25df-4a1c-93d1-98d62e3376e0___RS_Early.B 8207.JPG
data\raw\Bacteria\1692333303178.jpg,Bacteria,1692333303178.jpg
data\raw\Bacteria\20230816_141040.jpg,Bacteria,20230816_141040.jpg
data\raw\Late_blight\98f31440-de70-4c5f-be88-cdf2cb160d76___RS_LB 4947.JPG,Late_blight,98f31440-de70-4c5f-be88-cdf2cb160d76___RS_LB 4947.JPG
data\raw\Bacteria\IMG_1191.JPG,Bacteria,IMG_1191.JPG
data\raw\Virus\20230802_120710.jpg,Virus,20230802_120710.jpg
data\raw\Phytopthora\1692332350385.jpg,Phytopthora,1692332350385.jpg
data\raw\Bacteria\20230815_113819.jpg,Bacteria,20230815_113819.jpg
data\raw\Phytopthora\IMG_0250 - Copy.JPG,Phytopthora,IMG_0250 - Copy.JPG
data\raw\Early_blight\292a3f93-96a2-4b0d-879f-581136c57bcf___RS_Early.B 7099.JPG,Early_blight,292a3f93-96a2-4b0d-879f-581136c57bcf___RS_Early.B 7099.JPG
data\raw\Healthy\923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888.JPG,Healthy,923d4cc3-021a-4bcd-9f5f-1d6f69e4ad33___RS_HL 1888.JPG
data\raw\Late_blight\3171caea-9708-45dc-a60b-e347b3e74fb8___RS_LB 5256.JPG,Late_blight,3171caea-9708-45dc-a60b-e347b3e74fb8___RS_LB 5256.JPG
data\raw\Virus\20230816_114456.jpg,Virus,20230816_114456.jpg
data\raw\Early_blight\91721448-8786-49f6-a66d-d410fe714676___RS_Early.B 7725.JPG,Early_blight,91721448-8786-49f6-a66d-d410fe714676___RS_Early.B 7725.JPG
data\raw\Early_blight\b8e08567-5193-41a4-b637-140b503830d9___RS_Early.B 9133.JPG,Early_blight,b8e08567-5193-41a4-b637-140b503830d9___RS_Early.B 9133.JPG
data\raw\Pest\IMG_20230816_140721.jpg,Pest,IMG_20230816_140721.jpg
data\raw\Early_blight\d7c9765e-4a73-4eeb-9f9e-9ed98b7e93fe___RS_Early.B 7601.JPG,Early_blight,d7c9765e-4a73-4eeb-9f9e-9ed98b7e93fe___RS_Early.B 7601.JPG
data\raw\Pest\IMG_0224.JPG,Pest,IMG_0224.JPG
data\raw\Bacteria\20230815_113920.jpg,Bacteria,20230815_113920.jpg
data\raw\Virus\IMG_0490.JPG,Virus,IMG_0490.JPG
data\raw\Early_blight\0faca7fe-7254-4dfa-8388-bbc776338c9c___RS_Early.B 7929.JPG,Early_blight,0faca7fe-7254-4dfa-8388-bbc776338c9c___RS_Early.B 7929.JPG
data\raw\Healthy\1692336758850.jpg,Healthy,1692336758850.jpg
data\raw\Pest\20230802_120239780.jpg,Pest,20230802_120239780.jpg
data\raw\Late_blight\1ab62af3-c0a5-4fab-bb62-e06d6f7ddb59___RS_LB 2908.JPG,Late_blight,1ab62af3-c0a5-4fab-bb62-e06d6f7ddb59___RS_LB 2908.JPG
data\raw\Early_blight\c42b5e69-2673-42ef-8e14-a785fea3aad6___RS_Early.B 9107.JPG,Early_blight,c42b5e69-2673-42ef-8e14-a785fea3aad6___RS_Early.B 9107.JPG
data\raw\Late_blight\5e0acf9e-2d13-40bb-912c-e32a844fdd78___RS_LB 5292.JPG,Late_blight,5e0acf9e-2d13-40bb-912c-e32a844fdd78___RS_LB 5292.JPG
data\raw\Fungi\IMG_0286.JPG,Fungi,IMG_0286.JPG
data\raw\Early_blight\abb9a8c4-5d0f-443a-b7c9-780036ffe76c___RS_Early.B 7380.JPG,Early_blight,abb9a8c4-5d0f-443a-b7c9-780036ffe76c___RS_Early.B 7380.JPG
data\raw\Late_blight\43396f0d-f05b-4dce-a209-9edcbd62d39c___RS_LB 4407.JPG,Late_blight,43396f0d-f05b-4dce-a209-9edcbd62d39c___RS_LB 4407.JPG
data\raw\Virus\1692336758660.jpg,Virus,1692336758660.jpg
data\raw\Pest\IMG_20230816_140933~2.jpg,Pest,IMG_20230816_140933~2.jpg
data\raw\Phytopthora\IMG_9509.JPG,Phytopthora,IMG_9509.JPG
data\raw\Healthy\20230816_081755.jpg,Healthy,20230816_081755.jpg
data\raw\Fungi\20230712_155137.jpg,Fungi,20230712_155137.jpg
data\raw\Late_blight\d42061d8-9da0-4190-8dd0-d3629f0cfa53___RS_LB 3954.JPG,Late_blight,d42061d8-9da0-4190-8dd0-d3629f0cfa53___RS_LB 3954.JPG
data\raw\Late_blight\e2d4d58b-8754-4c63-b888-8355ddbcb989___RS_LB 4863.JPG,Late_blight,e2d4d58b-8754-4c63-b888-8355ddbcb989___RS_LB 4863.JPG
data\raw\Late_blight\0051e5e8-d1c4-4a84-bf3a-a426cdad6285___RS_LB 4640.JPG,Late_blight,0051e5e8-d1c4-4a84-bf3a-a426cdad6285___RS_LB 4640.JPG
data\raw\Early_blight\c10de41b-4c38-41c4-b278-600071051453___RS_Early.B 8093.JPG,Early_blight,c10de41b-4c38-41c4-b278-600071051453___RS_Early.B 8093.JPG
data\raw\Pest\20230712_115043.jpg,Pest,20230712_115043.jpg
data\raw\Phytopthora\IMG_9538 (1).JPG,Phytopthora,IMG_9538 (1).JPG
data\raw\Virus\20230815_120540.jpg,Virus,20230815_120540.jpg
data\raw\Pest\IMG_0231.JPG,Pest,IMG_0231.JPG
data\raw\Healthy\20230802_120348475.jpg,Healthy,20230802_120348475.jpg
data\raw\Early_blight\63f9b76b-c491-4ed3-923b-087967ea9268___RS_Early.B 7161.JPG,Early_blight,63f9b76b-c491-4ed3-923b-087967ea9268___RS_Early.B 7161.JPG
data\raw\Virus\20230712_132914.jpg,Virus,20230712_132914.jpg
data\raw\Healthy\20230816_085016.jpg,Healthy,20230816_085016.jpg
data\raw\Late_blight\440adc9e-3f21-4373-ab9a-ed003c3588f3___RS_LB 4152.JPG,Late_blight,440adc9e-3f21-4373-ab9a-ed003c3588f3___RS_LB 4152.JPG
data\raw\Bacteria\20230816_134541.jpg,Bacteria,20230816_134541.jpg
data\raw\Pest\IMG_20230816_141334.jpg,Pest,IMG_20230816_141334.jpg
data\raw\Virus\IMG_0982.JPG,Virus,IMG_0982.JPG
data\raw\Fungi\IMG_20230816_122345~2 (2).jpg,Fungi,IMG_20230816_122345~2 (2).jpg
data\raw\Virus\IMG_0685.JPG,Virus,IMG_0685.JPG
data\raw\Fungi\1692335403522.jpg,Fungi,1692335403522.jpg
data\raw\Late_blight\36d3502f-32cd-4ef9-b63d-575db1c18cf8___RS_LB 4908.JPG,Late_blight,36d3502f-32cd-4ef9-b63d-575db1c18cf8___RS_LB 4908.JPG
data\raw\Early_blight\5dbb2c15-fc42-4611-b590-9d92d4ce2a85___RS_Early.B 7312.JPG,Early_blight,5dbb2c15-fc42-4611-b590-9d92d4ce2a85___RS_Early.B 7312.JPG
data\raw\Early_blight\59676e33-8884-4359-83d9-e07df07f31a1___RS_Early.B 7041.JPG,Early_blight,59676e33-8884-4359-83d9-e07df07f31a1___RS_Early.B 7041.JPG
data\raw\Fungi\1692338650780.jpg,Fungi,1692338650780.jpg
data\raw\Virus\20230815_154031.jpg,Virus,20230815_154031.jpg
data\raw\Early_blight\74bedc99-e24e-43de-a17c-003822c8af41___RS_Early.B 8725.JPG,Early_blight,74bedc99-e24e-43de-a17c-003822c8af41___RS_Early.B 8725.JPG
data\raw\Late_blight\86323439-ca8d-4819-ae81-800e50f85770___RS_LB 2826.JPG,Late_blight,86323439-ca8d-4819-ae81-800e50f85770___RS_LB 2826.JPG
data\raw\Healthy\7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921.JPG,Healthy,7e7b6ab4-9adb-4a3b-abfb-8716b0039879___RS_HL 1921.JPG
data\raw\Early_blight\66642302-1334-4c23-8613-f98387352360___RS_Early.B 8766.JPG,Early_blight,66642302-1334-4c23-8613-f98387352360___RS_Early.B 8766.JPG
data\raw\Early_blight\c59f2dde-4805-4f63-b47a-79fe9cd9364b___RS_Early.B 7510.JPG,Early_blight,c59f2dde-4805-4f63-b47a-79fe9cd9364b___RS_Early.B 7510.JPG
data\raw\Virus\20230815_120537.jpg,Virus,20230815_120537.jpg
data\raw\Late_blight\df6898c4-f3a1-4ff2-8f44-3bc45a8d4ec5___RS_LB 3316.JPG,Late_blight,df6898c4-f3a1-4ff2-8f44-3bc45a8d4ec5___RS_LB 3316.JPG
data\raw\Early_blight\b512ab1a-0ea5-47d6-b998-7c9f32ed3329___RS_Early.B 7250.JPG,Early_blight,b512ab1a-0ea5-47d6-b998-7c9f32ed3329___RS_Early.B 7250.JPG
data\raw\Phytopthora\IMG_0371.JPG,Phytopthora,IMG_0371.JPG
data\raw\Early_blight\15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B 7962.JPG,Early_blight,15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B 7962.JPG
data\raw\Early_blight\bcedd1ec-17b4-495b-b47f-5877ef836f88___RS_Early.B 7248.JPG,Early_blight,bcedd1ec-17b4-495b-b47f-5877ef836f88___RS_Early.B 7248.JPG
data\raw\Pest\20230802_120341080.jpg,Pest,20230802_120341080.jpg
data\raw\Bacteria\1692332350433.jpg,Bacteria,1692332350433.jpg
data\raw\Early_blight\fc1ab935-21b3-42e7-a870-02fd71c5d845___RS_Early.B 6894.JPG,Early_blight,fc1ab935-21b3-42e7-a870-02fd71c5d845___RS_Early.B 6894.JPG
data\raw\Phytopthora\20230802_123741535.jpg,Phytopthora,20230802_123741535.jpg
data\raw\Pest\IMG_0203.JPG,Pest,IMG_0203.JPG
data\raw\Virus\20230816_115013.jpg,Virus,20230816_115013.jpg
data\raw\Pest\IMG_20230816_135134.jpg,Pest,IMG_20230816_135134.jpg
data\raw\Fungi\IMG_8351.JPG,Fungi,IMG_8351.JPG
data\raw\Virus\IMG_8206.JPG,Virus,IMG_8206.JPG
data\raw\Pest\20230712_114721.jpg,Pest,20230712_114721.jpg
data\raw\Early_blight\95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B 9109.JPG,Early_blight,95cd8c85-b3b1-4d90-828d-1c93ea98977a___RS_Early.B 9109.JPG
data\raw\Early_blight\cceeec9d-e0d9-4512-a1f0-faa5dc6bbf40___RS_Early.B 8381.JPG,Early_blight,cceeec9d-e0d9-4512-a1f0-faa5dc6bbf40___RS_Early.B 8381.JPG
data\raw\Healthy\20230816_121140.jpg,Healthy,20230816_121140.jpg
data\raw\Pest\20230802_110248604.jpg,Pest,20230802_110248604.jpg
data\raw\Bacteria\20230815_114200.jpg,Bacteria,20230815_114200.jpg
data\raw\Fungi\IMG_9390.JPG,Fungi,IMG_9390.JPG
data\raw\Bacteria\IMG_1179.JPG,Bacteria,IMG_1179.JPG
data\raw\Pest\20230802_120043567.jpg,Pest,20230802_120043567.jpg
data\raw\Late_blight\85d60a7c-4a4c-4fcf-8743-21b4c03ff12c___RS_LB 3868.JPG,Late_blight,85d60a7c-4a4c-4fcf-8743-21b4c03ff12c___RS_LB 3868.JPG
data\raw\Virus\IMG_8342.JPG,Virus,IMG_8342.JPG
data\raw\Fungi\IMG_9360.JPG,Fungi,IMG_9360.JPG
data\raw\Fungi\1692335403977.jpg,Fungi,1692335403977.jpg
data\raw\Early_blight\541f3dc9-a330-4caf-97f3-88bec1b60c53___RS_Early.B 7767.JPG,Early_blight,541f3dc9-a330-4caf-97f3-88bec1b60c53___RS_Early.B 7767.JPG
data\raw\Bacteria\IMG_0921.JPG,Bacteria,IMG_0921.JPG
data\raw\Early_blight\758b39d7-12bc-401f-b280-2c8435a02f43___RS_Early.B 6839.JPG,Early_blight,758b39d7-12bc-401f-b280-2c8435a02f43___RS_Early.B 6839.JPG
data\raw\Phytopthora\IMG_9430 (1).JPG,Phytopthora,IMG_9430 (1).JPG
